block	context	SZ	CSI	ProbeType	Ans	PC	RT
4	1	4	5	0	left'	1	1.056253565
4	0	4	5	1	right'	1	1.901547182
4	0	4	5	1	right'	1	0.820569096
4	1	2	5	0	left'	1	1.507836965
4	1	2	5	2	right'	1	0.711065935
4	0	2	5	0	left'	1	1.637189611
4	0	2	5	0	left'	1	0.743957621
4	0	8	5	0	left'	1	0.958770228
4	0	8	5	0	left'	1	1.345253946
4	0	8	5	2	right'	1	1.282130726
4	0	8	5	2	left'	0	0.979437614
4	0	2	5	0	left'	1	1.629800479
4	0	2	5	0	left'	1	1.125239854
4	0	2	5	1	right'	1	2.647627318
4	0	2	5	2	right'	1	1.077674904
4	0	4	5	0	left'	1	1.784191859
4	0	4	5	0	right'	0	2.643168733
4	0	4	5	1	left'	0	1.578157079
4	0	4	5	1	right'	1	2.164407111
4	1	6	5	1	left'	0	0.896472803
4	1	6	5	1	left'	0	0.517066373
4	1	2	5	2	right'	1	3.083857317
4	1	2	5	1	right'	1	1.44677626
4	1	4	5	1	right'	1	1.287297079
4	1	4	5	2	left'	0	1.659123717
4	0	6	5	0	right'	0	0.414370499
4	0	6	5	0	right'	0	0.363903028
4	1	8	5	1	left'	0	1.048345745
4	1	8	5	2	right'	1	0.602150542
4	1	4	5	2	right'	1	1.71953626
4	1	4	5	0	left'	1	0.501184811
4	0	2	5	0	left'	1	1.544709205
4	0	2	5	0	left'	1	0.98936966
4	1	6	5	0	right'	0	0.979076428
4	1	6	5	0	right'	0	0.428847972
4	0	4	5	2	right'	1	2.480058343
4	0	4	5	1	right'	1	1.379532747
4	1	2	5	0	left'	1	2.460545175
4	1	2	5	2	right'	1	0.960850111
4	1	8	5	0	left'	1	1.344935786
4	1	8	5	0	right'	0	0.62778849
4	0	6	5	2	right'	1	1.317230585
4	0	6	5	1	left'	0	0.969269514
4	0	8	5	2	right'	1	2.160955112
4	0	8	5	0	left'	1	0.539577194
4	0	2	5	0	left'	1	1.7694957
4	0	2	5	0	left'	1	1.384718837
4	0	8	5	0	left'	1	1.094014365
4	0	8	5	1	left'	0	0.435738153
4	1	2	5	0	left'	1	1.191094278
4	1	2	5	0	right'	0	0.340327594
4	1	2	5	0	left'	1	1.085010352
4	1	2	5	2	right'	1	1.955979418
4	1	8	5	0	left'	1	1.059100033
4	1	8	5	1	right'	1	1.29289133
4	1	4	5	0	left'	1	2.602098831
4	1	4	5	2	right'	1	1.232103785
4	1	2	5	0	left'	1	1.462755717
4	1	2	5	2	right'	1	1.074016851
4	0	8	5	0	left'	1	3.703588381
4	0	8	5	0	left'	1	0.889078145
4	0	6	5	1	right'	1	1.382725401
4	0	6	5	2	left'	0	0.447896926
4	0	8	5	1	left'	0	0.850091284
4	0	8	5	2	right'	1	0.939576405
4	0	2	5	0	left'	1	0.869479319
4	0	2	5	0	left'	1	0.862779796
4	1	8	5	1	right'	1	1.866712193
4	1	8	5	0	left'	1	0.425909924
4	0	6	5	2	left'	0	1.897063729
4	0	6	5	1	left'	0	0.844144135
4	0	6	5	1	right'	1	1.611405609
4	0	6	5	0	right'	0	3.821785289
4	1	4	5	0	left'	1	1.403434235
4	1	4	5	0	right'	0	1.361681433
4	1	6	5	1	left'	0	5.046234282
4	1	6	5	0	left'	1	1.310810144
4	0	4	5	0	right'	0	1.905204446
4	0	4	5	0	left'	1	0.859964118
4	0	8	5	0	right'	0	2.285841279
4	0	8	5	0	right'	0	1.176401277
4	0	2	5	0	right'	0	5.770501497
4	0	2	5	2	right'	1	1.575687192
4	0	4	5	0	left'	1	4.317032031
4	0	4	5	0	right'	0	2.127540397
4	0	8	5	2	right'	1	0.940837203
4	0	8	5	0	right'	0	0.875134754
4	0	2	5	0	left'	1	1.996643528
4	0	2	5	0	right'	0	2.183678698
4	1	4	5	1	left'	0	0.708519469
4	1	4	5	0	left'	1	2.926401573
4	0	4	5	0	left'	1	7.464209149
4	0	4	5	1	right'	1	1.386367665
4	0	6	5	1	right'	1	1.937754286
4	0	6	5	1	right'	1	1.47533844
4	1	4	5	0	right'	0	4.006182018
4	1	4	5	2	right'	1	3.020184225
4	1	6	5	1	left'	0	1.257930814
4	1	6	5	1	right'	1	1.346368296
4	0	8	2	2	left'	0	2.292217509
4	0	8	2	2	right'	1	1.269588267
4	0	4	2	1	left'	0	1.271269858
4	0	4	2	0	left'	1	1.331089107
4	1	2	2	1	right'	1	1.589570977
4	1	2	2	0	left'	1	1.206866892
4	0	8	2	0	left'	1	1.948683444
4	0	8	2	0	right'	0	0.852547749
4	1	6	2	0	left'	1	1.549058447
4	1	6	2	0	left'	1	1.181853027
4	1	2	2	2	right'	1	2.420792519
4	1	2	2	0	left'	1	1.317457561
4	1	2	2	1	right'	1	2.943833673
4	1	2	2	0	right'	0	1.018047499
4	1	8	2	1	left'	0	1.784833706
4	1	8	2	0	left'	1	0.992201523
4	0	6	2	2	right'	1	10.08425956
4	0	6	2	1	left'	0	3.230775486
4	0	6	2	2	right'	1	0.438869623
4	0	6	2	2	left'	0	0.542509321
4	0	8	2	0	left'	1	1.100827966
4	0	8	2	0	right'	0	1.810210337
4	1	6	2	0	right'	0	1.668651944
4	1	6	2	0	right'	0	0.504284307
4	0	8	2	2	right'	1	0.770324654
4	0	8	2	0	left'	1	0.443957029
4	0	4	2	0	left'	1	2.929805413
4	0	4	2	0	right'	0	5.253169069
4	0	4	2	1	right'	1	0.605503461
4	0	4	2	1	right'	1	5.084222057
4	0	6	2	1	left'	0	2.081825197
4	0	6	2	1	right'	1	11.93486755
4	1	8	2	0	right'	0	17.37216217
4	1	8	2	1	right'	1	4.124516691
4	1	6	2	1	right'	1	10.2979211
4	1	6	2	2	right'	1	12.76704792
4	0	4	2	0	right'	0	24.10801183
4	0	4	2	2	right'	1	3.696392277
4	0	6	2	0	right'	0	11.65510645
4	0	6	2	1	left'	0	0.819267639
4	1	2	2	0	right'	0	28.37136637
4	1	2	2	0	right'	0	2.561092087
4	0	8	2	0	left'	1	0.751792809
4	0	8	2	0	right'	0	1.108540786
4	1	4	2	2	left'	0	2.35507428
4	1	4	2	1	left'	0	0.651816296
4	1	2	2	2	right'	1	18.63176668
4	1	2	2	0	right'	0	1.396711029
4	1	2	2	0	left'	1	1.352291365
4	1	2	2	2	right'	1	2.460759913
4	1	4	2	0	right'	0	14.60742663
4	1	4	2	0	right'	0	3.378021288
4	1	6	2	0	right'	0	0.985110813
4	1	6	2	0	left'	1	1.145505
4	1	2	2	1	left'	0	2.575147583
4	1	2	2	1	right'	1	1.406752023
4	0	2	2	2	left'	0	1.267396672
4	0	2	2	0	left'	1	1.351832283
4	0	8	2	1	right'	1	0.439572655
4	0	8	2	2	left'	0	1.97130124
4	0	6	2	0	right'	0	2.236552501
4	0	6	2	0	right'	0	1.95790259
4	1	4	2	0	left'	1	2.424045569
4	1	4	2	2	right'	1	2.114798989
4	0	8	2	0	left'	1	1.340434174
4	0	8	2	0	left'	1	1.151903731
4	1	4	2	1	left'	0	9.740031145
4	1	4	2	1	right'	1	0.707213671
4	1	2	2	1	left'	0	2.507284329
4	1	2	2	0	right'	0	2.989871769
4	1	4	2	2	right'	1	16.39832828
4	1	4	2	0	left'	1	1.005291091
4	1	6	2	0	left'	1	4.92755066
4	1	6	2	0	right'	0	3.352512025
4	1	2	2	1	 'right'	NA	2.087795635
4	1	2	2	0	left'	1	1.459120954
4	1	4	2	1	left'	0	9.524948141
4	1	4	2	2	right'	1	5.860727939
4	1	8	2	2	right'	1	26.39586155
4	1	8	2	0	right'	0	1.545781318
4	1	6	2	0	left'	1	2.098973085
4	1	6	2	0	left'	1	1.236408421
4	1	6	2	0	left'	1	2.200733426
4	1	6	2	2	left'	0	1.261271891
4	0	4	2	0	left'	1	1.450202995
4	0	4	2	1	right'	1	0.549530556
4	0	4	2	1	left'	0	1.026517034
4	0	4	2	1	left'	0	0.649630228
4	0	6	2	1	right'	1	2.468842998
4	0	6	2	2	right'	1	1.582365004
4	1	2	2	0	left'	1	5.063449275
4	1	2	2	0	left'	1	1.252983541
4	1	8	2	1	right'	1	0.601052376
4	1	8	2	1	left'	0	1.256919491
4	1	4	2	1	left'	0	2.21545327
4	1	4	2	1	left'	0	1.034920648
4	0	6	2	0	left'	1	0.518518621
4	0	6	2	2	right'	1	0.431758782
4	0	4	2	1	left'	0	0.353465321
4	0	4	2	0	right'	0	0.548821209
4	1	2	2	0	left'	1	3.046475863
4	1	2	2	0	right'	0	1.536593357
4	1	4	2	0	right'	0	1.092343037
4	1	4	2	0	right'	0	0.359151546
4	0	2	2	0	left'	1	0.875277255
4	0	2	2	0	left'	1	0.832552999
4	0	6	2	2	right'	1	1.274384354
4	0	6	2	1	right'	1	1.253843284
4	0	4	2	0	left'	1	3.758213645
4	0	4	2	1	left'	0	1.35855549
4	0	8	2	0	left'	1	2.668347995
4	0	8	2	0	left'	1	2.149006341
4	1	2	2	2	left'	0	0.833193267
4	1	2	2	1	right'	1	1.044305584
4	1	2	2	2	left'	0	1.914870042
4	1	2	2	0	right'	0	1.299636247
4	0	8	2	1	right'	1	0.049175487
4	0	8	2	1	right'	1	0.558827465
4	1	8	2	0	right'	0	1.100381911
4	1	8	2	1	right'	1	0.600744479
4	1	2	2	1	left'	0	1.205132406
4	1	2	2	0	right'	0	1.529401989
4	0	2	2	2	right'	1	1.043383472
4	0	2	2	0	left'	1	1.56901096
4	0	6	2	2	right'	1	1.037557903
4	0	6	2	2	left'	0	3.327441712
4	1	4	2	2	right'	1	2.629057973
4	1	4	2	1	right'	1	0.900208225
4	0	2	2	1	left'	0	3.146467376
4	0	2	2	0	left'	1	0.965063958
4	1	8	2	2	left'	0	1.044222689
4	1	8	2	0	right'	0	3.330547918
4	1	8	2	2	right'	1	1.274708041
4	1	8	2	1	left'	0	2.732500696
4	1	4	2	0	right'	0	2.847153631
4	1	4	2	0	right'	0	1.330307522
4	1	2	2	0	right'	0	5.216108538
4	1	2	2	2	right'	1	3.767819241
4	0	8	2	2	right'	1	9.424079122
4	0	8	2	0	right'	0	15.54753002
4	0	4	2	1	right'	1	19.55865457
4	0	4	2	2	right'	1	1.119946
4	1	8	2	2	left'	0	0.602922258
4	1	8	2	2	left'	0	0.243293076
4	1	6	2	2	left'	0	2.114379775
4	1	6	2	1	right'	1	5.456897385
4	1	8	2	1	left'	0	0.231349832
4	1	8	2	2	left'	0	5.424709916
4	0	8	2	0	left'	1	1.212565354
4	0	8	2	0	right'	0	0.840954244
4	1	6	2	1	right'	1	1.608960196
4	1	6	2	0	left'	1	0.745128813
4	1	6	2	0	left'	1	0.901653367
4	1	6	2	0	right'	0	1.037729615
4	0	6	2	1	right'	1	1.604843061
4	0	6	2	0	left'	1	0.93345715
4	0	2	2	2	right'	1	12.88899485
4	0	2	2	2	left'	0	1.811163633
4	1	4	2	2	right'	1	1.015189978
4	1	4	2	0	left'	1	1.26991669
4	0	8	0.3	0	left'	1	1.712274461
4	0	8	0.3	1	left'	0	1.458314534
4	1	2	0.3	0	left'	1	1.305140257
4	1	2	0.3	0	left'	1	0.908574411
4	1	6	0.3	2	right'	1	1.413958458
4	1	6	0.3	0	right'	0	1.522730081
4	0	2	0.3	1	right'	1	1.692443938
4	0	2	0.3	1	right'	1	2.899405009
4	0	8	0.3	2	right'	1	3.628739317
4	0	8	0.3	2	right'	1	3.867677436
4	1	6	0.3	2	right'	1	1.271050958
4	1	6	0.3	2	right'	1	1.21822417
4	1	4	0.3	2	right'	1	1.383839843
4	1	4	0.3	0	left'	1	1.264169861
4	0	2	0.3	2	right'	1	0.948657827
4	0	2	0.3	2	right'	1	2.018853543
4	0	6	0.3	2	left'	0	1.386768809
4	0	6	0.3	0	left'	1	1.24911529
4	1	2	0.3	2	right'	1	1.493223706
4	1	2	0.3	1	right'	1	1.582692573
4	1	2	0.3	2	right'	1	0.951617583
4	1	2	0.3	2	right'	1	0.824729791
4	1	2	0.3	2	right'	1	1.629263926
4	1	2	0.3	0	left'	1	1.100892229
4	0	4	0.3	0	left'	1	1.209858064
4	0	4	0.3	0	left'	1	1.135996008
4	0	8	0.3	0	left'	1	1.902251475
4	0	8	0.3	0	left'	1	1.942790815
4	0	4	0.3	0	left'	1	1.90082015
4	0	4	0.3	0	left'	1	2.243729861
4	1	8	0.3	0	right'	0	2.026644514
4	1	8	0.3	0	left'	1	1.727956667
4	0	2	0.3	0	left'	1	1.545810887
4	0	2	0.3	0	left'	1	0.978987628
4	0	8	0.3	0	left'	1	1.438118483
4	0	8	0.3	1	left'	0	1.514001603
4	1	6	0.3	1	left'	0	1.299834959
4	1	6	0.3	0	left'	1	1.245180528
4	1	4	0.3	0	right'	0	1.367558422
4	1	4	0.3	2	right'	1	1.36699434
4	0	8	0.3	0	left'	1	1.376074135
4	0	8	0.3	1	right'	1	1.125753311
4	0	8	0.3	2	right'	1	1.573908042
4	0	8	0.3	2	right'	1	1.053575214
4	0	6	0.3	0	right'	0	2.342647209
4	0	6	0.3	0	right'	0	1.151618609
4	0	8	0.3	2	left'	0	2.692696966
4	0	8	0.3	0	right'	0	2.251726886
4	1	2	0.3	0	left'	1	1.411300678
4	1	2	0.3	0	left'	1	2.216132841
4	0	8	0.3	1	right'	1	2.147465556
4	0	8	0.3	1	right'	1	3.781358196
4	1	4	0.3	2	right'	1	1.04611385
4	1	4	0.3	1	right'	1	0.851248383
4	1	4	0.3	2	right'	1	0.923910036
4	1	4	0.3	2	right'	1	0.695476721
4	1	4	0.3	0	left'	1	1.761595568
4	1	4	0.3	2	right'	1	1.008871768
4	0	6	0.3	1	right'	1	0.913356678
4	0	6	0.3	0	left'	1	3.009707036
4	1	6	0.3	1	right'	1	1.393863855
4	1	6	0.3	2	right'	1	1.152085586
4	1	6	0.3	0	left'	1	1.605335219
4	1	6	0.3	1	right'	1	1.26561066
4	1	4	0.3	1	left'	0	1.350978579
4	1	4	0.3	0	right'	0	2.35570282
4	1	6	0.3	2	right'	1	1.981245932
4	1	6	0.3	1	left'	0	2.131633743
4	0	6	0.3	2	right'	1	1.546312601
4	0	6	0.3	0	left'	1	1.978906311
4	1	4	0.3	0	left'	1	1.304787755
4	1	4	0.3	0	left'	1	1.642040455
4	1	2	0.3	2	right'	1	1.547905375
4	1	2	0.3	0	right'	0	1.699672406
4	0	2	0.3	2	right'	1	1.254539799
4	0	2	0.3	1	left'	0	1.363519449
4	1	8	0.3	0	right'	0	1.514873188
4	1	8	0.3	0	left'	1	1.142879474
4	0	4	0.3	1	right'	1	1.325137754
4	0	4	0.3	0	right'	0	1.52583589
4	0	8	0.3	2	right'	1	2.048425049
4	0	8	0.3	0	left'	1	2.380536664
4	0	6	0.3	0	right'	0	1.322764976
4	0	6	0.3	0	left'	1	1.303596431
4	1	2	0.3	2	right'	1	1.27701547
4	1	2	0.3	0	left'	1	1.418122169
4	0	8	0.3	0	left'	1	2.709539312
4	0	8	0.3	0	left'	1	1.256805208
4	0	6	0.3	1	right'	1	1.554815682
4	0	6	0.3	0	left'	1	1.452817788
4	0	4	0.3	0	left'	1	1.064232388
4	0	4	0.3	0	left'	1	1.373085958
4	0	2	0.3	1	right'	1	2.049785716
4	0	2	0.3	1	right'	1	2.181210247
4	1	2	0.3	0	left'	1	1.761598726
4	1	2	0.3	0	left'	1	0.97928013
4	1	6	0.3	1	right'	1	2.746494813
4	1	6	0.3	1	right'	1	2.464150756
4	1	2	0.3	1	right'	1	1.199590103
4	1	2	0.3	1	right'	1	2.275731383
4	0	4	0.3	0	left'	1	2.224341446
4	0	4	0.3	2	right'	1	1.324229064
4	0	2	0.3	2	right'	1	0.993821934
4	0	2	0.3	0	left'	1	1.697933974
4	0	4	0.3	2	right'	1	1.189967541
4	0	4	0.3	1	right'	1	0.949913888
4	1	8	0.3	0	left'	1	2.940754355
4	1	8	0.3	1	right'	1	1.340185614
4	1	8	0.3	0	right'	0	1.75452697
4	1	8	0.3	0	left'	1	1.404159053
4	0	2	0.3	2	right'	1	0.9085977
4	0	2	0.3	0	left'	1	2.464178387
4	0	6	0.3	1	right'	1	5.116512856
4	0	6	0.3	2	left'	0	3.913044045
4	1	6	0.3	0	left'	1	2.394393201
4	1	6	0.3	0	right'	0	1.918782371
4	1	2	0.3	1	right'	1	1.091509274
4	1	2	0.3	2	right'	1	1.981114089
4	1	4	0.3	2	right'	1	2.237312188
4	1	4	0.3	1	right'	1	1.067942938
4	1	2	0.3	1	right'	1	2.107655299
4	1	2	0.3	0	left'	1	1.942524366
4	1	4	0.3	0	left'	1	1.282311689
4	1	4	0.3	0	right'	0	1.306786715
4	0	6	0.3	0	left'	1	2.828112313
4	0	6	0.3	1	right'	1	1.623992181
4	1	4	0.3	1	left'	0	1.786785467
4	1	4	0.3	1	right'	1	2.062536982
4	1	6	0.3	0	left'	1	1.448631577
4	1	6	0.3	0	right'	0	1.331506874
4	0	6	0.3	1	left'	0	1.904103592
4	0	6	0.3	1	right'	1	2.374693732
4	1	6	0.3	2	right'	1	3.07711905
4	1	6	0.3	0	left'	1	1.098719584
4	0	8	0.3	1	right'	1	3.686545742
4	0	8	0.3	0	left'	1	1.506260764
4	1	4	0.3	0	left'	1	1.349467516
4	1	4	0.3	1	right'	1	1.252295311
4	1	8	0.3	0	right'	0	2.71269999
4	1	8	0.3	0	left'	1	1.429096319
4	0	4	0.3	0	left'	1	1.066140163
4	0	4	0.3	0	left'	1	1.661020709
4	0	8	0.3	0	left'	1	1.837371715
4	0	8	0.3	2	left'	0	1.154374285
4	0	8	0.3	1	right'	1	1.947922033
4	0	8	0.3	1	left'	0	1.166961734
4	0	2	0.3	2	right'	1	1.103572905
4	0	2	0.3	0	left'	1	0.875808673
4	0	8	0.3	1	left'	0	3.314464001
4	0	8	0.3	0	right'	0	3.222474329
4	1	2	0.3	0	left'	1	1.086922403
4	1	2	0.3	0	left'	1	1.282254451
4	1	6	0.3	1	right'	1	1.221776825
4	1	6	0.3	1	right'	1	1.578596362
4	0	4	0.3	0	right'	0	2.488604466
4	0	4	0.3	1	right'	1	1.251488858
4	0	4	0.3	0	left'	1	2.041680137
4	0	4	0.3	0	right'	0	1.117958392
4	0	8	0.3	2	right'	1	1.840873053
4	0	8	0.3	0	left'	1	3.083512249
4	0	2	5	0	left'	1	1.908948623
4	0	2	5	2	right'	1	1.414885307
4	0	4	5	1	right'	1	1.181035378
4	0	4	5	1	right'	1	1.079043404
4	0	4	5	2	right'	1	1.019089597
4	0	4	5	2	right'	1	2.074819298
4	0	2	5	2	right'	1	1.343184055
4	0	2	5	2	right'	1	0.883851093
4	1	8	5	0	right'	0	1.69760634
4	1	8	5	0	right'	0	1.573695673
4	0	2	5	0	left'	1	0.516650305
4	0	2	5	0	left'	1	1.032388367
4	0	8	5	0	left'	1	1.944780697
4	0	8	5	0	left'	1	1.050783222
4	0	2	5	0	left'	1	1.141184858
4	0	2	5	2	right'	1	1.245069212
4	1	4	5	1	right'	1	0.889382576
4	1	4	5	0	right'	0	2.611444205
4	0	8	5	1	right'	1	1.905878735
4	0	8	5	2	right'	1	2.419911918
4	0	2	5	0	left'	1	1.590098278
4	0	2	5	2	right'	1	1.142061574
4	1	4	5	0	left'	1	1.80291215
4	1	4	5	0	left'	1	0.901083441
4	0	6	5	2	right'	1	0.899479615
4	0	6	5	0	left'	1	1.058212217
4	1	6	5	2	right'	1	1.305407101
4	1	6	5	0	left'	1	1.573090142
4	0	4	5	2	left'	0	1.224620527
4	0	4	5	0	left'	1	1.083101325
4	1	6	5	1	right'	1	1.343384582
4	1	6	5	0	left'	1	1.030473486
4	0	2	5	1	right'	1	0.660240309
4	0	2	5	0	left'	1	0.479875989
4	0	8	5	0	left'	1	1.149360305
4	0	8	5	1	right'	1	1.734082628
4	0	6	5	2	right'	1	1.026190958
4	0	6	5	0	right'	0	1.825527559
4	1	6	5	0	left'	1	1.243856572
4	1	6	5	2	right'	1	1.143725006
4	1	8	5	2	right'	1	0.977626566
4	1	8	5	2	right'	1	1.105148704
4	0	4	5	2	right'	1	0.791799052
4	0	4	5	0	left'	1	1.19443599
4	0	6	5	0	left'	1	1.25269755
4	0	6	5	1	right'	1	1.520395592
4	0	8	5	1	right'	1	1.006279909
4	0	8	5	0	right'	0	2.675222248
4	1	2	5	2	right'	1	0.637104239
4	1	2	5	1	right'	1	0.99567642
4	0	4	5	0	left'	1	1.856212626
4	0	4	5	1	right'	1	1.03639734
4	1	6	5	2	right'	1	1.147914375
4	1	6	5	0	left'	1	2.541708361
4	1	6	5	1	left'	0	2.446520905
4	1	6	5	0	left'	1	1.983265024
4	1	2	5	0	left'	1	1.365906833
4	1	2	5	0	left'	1	0.608173
4	1	2	5	0	left'	1	0.662678615
4	1	2	5	0	left'	1	0.853582477
4	0	8	5	2	right'	1	2.193398221
4	0	8	5	0	left'	1	1.509930656
4	1	2	5	0	left'	1	0.707299165
4	1	2	5	0	left'	1	1.009622562
4	0	6	5	1	right'	1	2.41377451
4	0	6	5	2	right'	1	1.057459844
4	0	8	5	2	right'	1	1.527373795
4	0	8	5	2	left'	0	3.271812805
4	1	8	5	1	right'	1	1.442566406
4	1	8	5	2	right'	1	1.266732904
4	1	4	5	1	right'	1	1.007447153
4	1	4	5	1	right'	1	0.887980857
4	0	4	5	2	right'	1	1.003136599
4	0	4	5	2	right'	1	0.795645788
4	1	4	5	0	left'	1	3.187079627
4	1	4	5	1	right'	1	1.480033095
4	1	6	5	2	right'	1	1.159147079
4	1	6	5	2	right'	1	1.391291339
4	0	8	5	1	left'	0	1.573555145
4	0	8	5	2	right'	1	1.79511289
4	1	4	5	1	right'	1	2.336735197
4	1	4	5	0	left'	1	1.228321604
4	0	4	5	2	right'	1	1.021018688
4	0	4	5	0	left'	1	1.109684655
4	1	6	5	1	right'	1	1.639063726
4	1	6	5	0	left'	1	1.365905254
4	0	4	5	0	left'	1	3.889420471
4	0	4	5	0	left'	1	1.108807149
4	1	2	5	2	right'	1	1.264130387
4	1	2	5	1	right'	1	0.879402775
4	0	6	5	1	right'	1	1.66601811
4	0	6	5	0	left'	1	0.651094593
4	0	8	5	0	right'	0	1.792911823
4	0	8	5	1	right'	1	1.297286917
4	0	4	5	0	left'	1	1.147735163
4	0	4	5	2	right'	1	0.886648611
4	0	8	5	0	left'	1	1.661107157
4	0	8	5	0	left'	1	2.374444256
4	1	4	5	0	left'	1	0.824756239
4	1	4	5	0	left'	1	2.013322849
4	0	6	5	1	right'	1	1.680570177
4	0	6	5	1	right'	1	1.293161101
4	1	8	5	0	left'	1	1.75355828
4	1	8	5	2	right'	1	1.363814319
4	0	8	5	0	left'	1	3.8097968
4	0	8	5	1	left'	0	1.034440222
4	1	8	5	1	right'	1	1.862682404
4	1	8	5	0	left'	1	2.371258315
4	0	2	5	0	left'	1	0.952238903
4	0	2	5	0	left'	1	0.857412239
4	1	8	5	0	left'	1	0.93364352
4	1	8	5	1	right'	1	1.469517238
4	1	6	5	2	right'	1	1.139767349
4	1	6	5	1	right'	1	1.584951666
4	0	6	5	0	left'	1	1.579064128
4	0	6	5	2	right'	1	2.474419111
4	1	6	5	0	left'	1	1.431561072
4	1	6	5	1	right'	1	2.523852325
4	1	6	5	0	left'	1	0.959721582
4	1	6	5	0	left'	1	2.217625351
4	0	2	5	0	left'	1	0.786959548
4	0	2	5	0	left'	1	0.484896284
4	0	2	5	1	right'	1	0.557853991
4	0	2	5	1	right'	1	0.76799982
4	0	2	5	0	left'	1	0.470790667
4	0	2	5	1	right'	1	0.54721616
4	0	2	5	0	left'	1	1.029714797
4	0	2	5	2	right'	1	0.697596471
4	0	4	5	1	right'	1	0.893427866
4	0	4	5	0	left'	1	0.835807362
4	0	8	5	1	right'	1	1.321176544
4	0	8	5	2	right'	1	2.720925964
4	1	6	5	1	right'	1	1.397247956
4	1	6	5	0	left'	1	0.790451017
4	0	4	5	2	right'	1	1.124321591
4	0	4	5	0	left'	1	0.649789584
4	0	4	5	0	left'	1	4.892571676
4	0	4	5	2	right'	1	1.437262688
4	1	4	5	2	right'	1	0.798890545
4	1	4	5	0	left'	1	0.514842004
4	1	2	5	0	left'	1	0.590502491
4	1	2	5	2	right'	1	1.022943832
4	1	2	5	0	left'	1	1.093500734
4	1	2	5	2	right'	1	0.958783682
4	1	2	5	0	left'	1	1.62381889
4	1	2	5	1	right'	1	1.123571191
4	0	6	5	2	right'	1	1.754004335
4	0	6	5	0	right'	0	1.361705227
4	1	6	5	2	right'	1	0.98755742
4	1	6	5	1	right'	1	1.404725109
4	0	4	5	0	right'	0	2.705825209
4	0	4	5	0	left'	1	1.880331202
4	1	8	5	0	left'	1	1.417238743
4	1	8	5	1	right'	1	1.239999574
4	1	2	5	0	left'	1	0.997621695
4	1	2	5	0	left'	1	0.976800771
4	0	8	5	0	right'	0	3.670641692
4	0	8	5	1	right'	1	3.788748112
4	0	8	5	0	left'	1	1.467751174
4	0	8	5	2	left'	0	3.139489452
4	1	8	2	0	left'	1	2.32189576
4	1	8	2	2	right'	1	1.609496956
4	0	4	2	1	right'	1	1.506144711
4	0	4	2	0	left'	1	1.022868042
4	1	4	2	1	right'	1	1.782580309
4	1	4	2	2	right'	1	1.02134198
4	0	6	2	0	left'	1	1.129746494
4	0	6	2	1	left'	0	1.699622669
4	0	8	2	1	right'	1	1.383334577
4	0	8	2	2	right'	1	2.40495919
4	0	8	2	2	right'	1	2.186489492
4	0	8	2	0	left'	1	0.525241413
4	1	4	2	2	right'	1	1.679348854
4	1	4	2	1	right'	1	0.964709509
4	1	2	2	0	left'	1	2.160853142
4	1	2	2	0	left'	1	0.595238575
4	0	4	2	1	right'	1	1.147976744
4	0	4	2	0	left'	1	0.688642203
4	1	6	2	0	left'	1	1.332280169
4	1	6	2	0	left'	1	1.38213299
4	1	6	2	1	right'	1	1.830134957
4	1	6	2	0	right'	0	3.231852942
4	0	6	2	1	right'	1	1.406630516
4	0	6	2	1	right'	1	1.173902042
4	1	8	2	0	left'	1	1.358478627
4	1	8	2	1	left'	0	2.095596011
4	1	8	2	0	left'	1	1.515646088
4	1	8	2	1	right'	1	0.862587272
4	0	8	2	0	left'	1	0.774464072
4	0	8	2	2	right'	1	1.151218343
4	1	2	2	0	left'	1	0.739762927
4	1	2	2	0	left'	1	0.638554117
4	0	6	2	0	left'	1	0.988646901
4	0	6	2	2	left'	0	1.59533647
4	1	8	2	2	right'	1	1.233350978
4	1	8	2	2	left'	0	1.295277693
4	1	8	2	0	left'	1	1.259853781
4	1	8	2	1	right'	1	1.42266483
4	1	4	2	2	right'	1	0.867657305
4	1	4	2	1	right'	1	0.801954513
4	1	6	2	2	right'	1	0.783062286
4	1	6	2	0	left'	1	1.136434169
4	0	4	2	2	right'	1	1.243734598
4	0	4	2	0	left'	1	0.621951378
4	0	2	2	2	right'	1	0.814842754
4	0	2	2	0	left'	1	0.624324552
4	0	4	2	2	right'	1	0.751097869
4	0	4	2	2	left'	0	0.779864107
4	0	4	2	2	right'	1	1.357936255
4	0	4	2	0	left'	1	1.415643996
4	1	6	2	1	left'	0	2.779320156
4	1	6	2	2	right'	1	1.106214106
4	1	2	2	2	right'	1	0.824510711
4	1	2	2	2	right'	1	0.940613828
4	0	2	2	0	left'	1	1.074529165
4	0	2	2	2	right'	1	1.052269416
4	1	2	2	1	right'	1	1.081551184
4	1	2	2	0	left'	1	0.862984775
4	1	4	2	0	left'	1	0.99972684
4	1	4	2	2	right'	1	0.892859836
4	0	2	2	0	left'	1	0.981855409
4	0	2	2	0	left'	1	0.605647852
4	0	6	2	2	right'	1	1.674625007
4	0	6	2	0	left'	1	1.686233503
4	1	6	2	1	right'	1	1.373582935
4	1	6	2	1	right'	1	0.83854488
4	1	8	2	1	right'	1	1.507176559
4	1	8	2	0	left'	1	1.302871295
4	0	2	2	0	left'	1	0.775309999
4	0	2	2	0	left'	1	0.409411061
4	0	2	2	1	right'	1	0.544729302
